branch id pid
Cat-Hedgehog chr1.989 1
Cat-Hedgehog chr1.990 1
Cat-Hedgehog chr1.991 0.994974874371859
Cat-Hedgehog chr1.992 1
Cat-Hedgehog chr1.995 0.991266375545852
Cat-Hedgehog chr1.996 0.987179487179487
Cat-Hedgehog chr1.997 0.985663082437276
Cat-Hedgehog chr1.999 0.981927710843373
Cat-Hedgehog chr1.1000 0.992307692307692
Cat-Hedgehog chr1.1001 0.990740740740741
Cat-Hedgehog chr1.1003 1
Cat-Hedgehog chr1.1004 1
Cat-Hedgehog chr1.1008 0.988161010260458
Cat-Hedgehog chr1.1011 0.993243243243243
Cat-Hedgehog chr1.1012 0.993055555555556
Cat-Hedgehog chr1.1013 1
Cat-Hedgehog chr1.1014 1
Cat-Hedgehog chr1.1015 0.98876404494382
Cat-Hedgehog chr1.1017 1
Cat-Hedgehog chr1.1028 1
Cat-Hedgehog chr1.1029 0.988372093023256
Cat-Hedgehog chr1.25080 1
Cat-Hedgehog chr1.25081 1
Cat-Hedgehog chr1.25089 1
Cat-Hedgehog chr1.25093 1
Cat-Hedgehog chr1.25097 1
Cat-Hedgehog chr1.25098 1
Cat-Hedgehog chr1.25100 0.986666666666667
Cat-Hedgehog chr1.25104 1
Cat-Hedgehog chr1.25135 0.993377483443709
Cat-Hedgehog chr1.25136 0.978723404255319
Cat-Hedgehog chr1.25140 1
Cat-Hedgehog chr1.25141 1
Cat-Hedgehog chr1.25142 1
Cat-Hedgehog chr1.25143 1
Cat-Hedgehog chr1.25144 1
Cat-Hedgehog chr1.25145 1
Cat-Hedgehog chr1.25147 1
Cat-Hedgehog chr1.25148 1
Cat-Hedgehog chr1.25149 1
Cat-Hedgehog chr1.25150 0.992753623188406
Cat-Hedgehog chr1.17010 0.988095238095238
Cat-Hedgehog chr1.17011 1
Cat-Hedgehog chr1.17012 0.992248062015504
Cat-Hedgehog chr1.17013 1
Cat-Hedgehog chr1.17014 0.986013986013986
Cat-Hedgehog chr1.17015 0.993939393939394
Cat-Hedgehog chr1.17016 1
Cat-Hedgehog chr1.14880 0.981981981981982
Cat-Hedgehog chr1.14881 1
Cat-Hedgehog chr1.14882 1
Cat-Hedgehog chr1.14883 0.995260663507109
Cat-Hedgehog chr1.14884 0.984848484848485
Cat-Hedgehog chr1.14885 0.991596638655462
Cat-Hedgehog chr1.14888 0.978947368421053
Cat-Hedgehog chr1.14889 0.991935483870968
Cat-Hedgehog chr1.14890 1
Cat-Hedgehog chr1.14891 1
Cat-Hedgehog chr1.14892 0.972972972972973
Cat-Hedgehog chr1.14893 0.988505747126437
Cat-Hedgehog chr1.14894 0.97752808988764
Cat-Hedgehog chr1.14895 0.981481481481482
Cat-Hedgehog chr1.14896 0.982758620689655
Cat-Hedgehog chr1.14897 0.991935483870968
Cat-Hedgehog chr1.14898 0.996904024767802
Cat-Hedgehog chr1.14899 1
Cat-Hedgehog chr1.14900 1
Cat-Hedgehog chr1.14901 1
Cat-Hedgehog chr1.14902 0.98780487804878
Cat-Hedgehog chr1.14903 0.996644295302013
Cat-Hedgehog chr1.14904 0.990740740740741
Cat-Hedgehog chr1.14905 1
Cat-Hedgehog chr1.14906 1
Cat-Hedgehog chr1.14907 1
Cat-Hedgehog chr1.14908 0.993197278911565
Cat-Hedgehog chr1.14909 0.993939393939394
Cat-Hedgehog chr1.14910 0.991228070175439
Cat-Hedgehog chr1.14911 0.985294117647059
Cat-Hedgehog chr1.14912 1
Cat-Hedgehog chr1.3969 0.990250243743906
Cat-Hedgehog chr1.3970 0.993333333333333
Cat-Hedgehog chr1.3971 0.976377952755906
Cat-Hedgehog chr1.3972 0.978102189781022
Cat-Hedgehog chr1.3973 0.983333333333333
Cat-Hedgehog chr1.3974 0.988888888888889
Cat-Hedgehog chr1.3975 0.988888888888889
Cat-Hedgehog chr1.3976 0.995708154506438
Cat-Hedgehog chr1.3977 0.992307692307692
Cat-Hedgehog chr1.3978 1
Cat-Hedgehog chr1.3979 0.983402489626556
Cat-Hedgehog chr1.3980 1
Cat-Hedgehog chr1.3981 1
Cat-Hedgehog chr1.7222 1
Cat-Hedgehog chr1.7223 0.981818181818182
Cat-Hedgehog chr1.7224 1
Cat-Hedgehog chr1.7225 1
Cat-Horse chr1.16156 1
Cat-Horse chr1.16157 1
Cat-Horse chr1.16158 1
Cat-Horse chr1.16159 1
Cat-Horse chr1.16160 1
Cat-Horse chr1.16161 1
Cat-Horse chr1.16162 1
Cat-Horse chr1.16163 1
Cat-Horse chr1.16164 1
Cat-Horse chr1.16165 1
Cat-Horse chr1.16166 1
Cat-Horse chr1.16167 1
Cat-Horse chr1.16168 0.994169096209913
Cat-Horse chr1.4977 1
Cat-Horse chr1.4978 0.99
Cat-Horse chr1.4979 0.98989898989899
Cat-Horse chr1.4983 1
Cat-Horse chr1.4984 0.995475113122172
Cat-Horse chr1.8117 0.993344425956739
Cat-Horse chr1.8123 0.99375
Cat-Horse chr1.8124 1
Cat-Horse chr1.8125 1
Cat-Horse chr1.8126 1
Cat-Horse chr1.8127 1
Cat-Horse chr1.8128 1
Cat-Horse chr1.8129 1
Cat-Horse chr1.8132 1
Cat-Horse chr1.8133 1
Cat-Horse chr1.27779 0.996951219512195
Cat-Horse chr1.27780 1
Cat-Horse chr1.989 1
Cat-Horse chr1.990 1
Cat-Horse chr1.991 1
Cat-Horse chr1.992 1
Cat-Horse chr1.995 0.995633187772926
Cat-Horse chr1.996 1
Cat-Horse chr1.997 1
Cat-Horse chr1.999 1
Cat-Horse chr1.1000 1
Cat-Horse chr1.1001 1
Cat-Horse chr1.1003 1
Cat-Horse chr1.1004 1
Cat-Horse chr1.1008 0.998417721518987
Cat-Horse chr1.1011 1
Cat-Horse chr1.1012 1
Cat-Horse chr1.1013 1
Cat-Horse chr1.1014 1
Cat-Horse chr1.1015 0.98314606741573
Cat-Horse chr1.1017 1
Cat-Horse chr1.1028 1
Cat-Horse chr1.1029 0.976744186046512
Cat-Horse chr1.25080 1
Cat-Horse chr1.25081 1
Cat-Horse chr1.25089 1
Cat-Horse chr1.25093 1
Cat-Horse chr1.25097 0.993055555555556
Cat-Horse chr1.25098 1
Cat-Horse chr1.25100 1
Cat-Horse chr1.25104 1
Cat-Horse chr1.25135 1
Cat-Horse chr1.25136 1
Cat-Horse chr1.25140 1
Cat-Horse chr1.25141 1
Cat-Horse chr1.25142 1
Cat-Horse chr1.25143 1
Cat-Horse chr1.25144 1
Cat-Horse chr1.25145 1
Cat-Horse chr1.25147 1
Cat-Horse chr1.25148 1
Cat-Horse chr1.25149 1
Cat-Horse chr1.25150 1
Cat-Horse chr1.17010 1
Cat-Horse chr1.17011 1
Cat-Horse chr1.17012 1
Cat-Horse chr1.17013 1
Cat-Horse chr1.17014 1
Cat-Horse chr1.17015 0.993939393939394
Cat-Horse chr1.17016 0.997524752475248
Cat-Horse chr1.14880 1
Cat-Horse chr1.14881 1
Cat-Horse chr1.14882 1
Cat-Horse chr1.14883 0.995260663507109
Cat-Horse chr1.14884 1
Cat-Horse chr1.14885 1
Cat-Horse chr1.14888 1
Cat-Horse chr1.14889 1
Cat-Horse chr1.14890 1
Cat-Horse chr1.14891 1
Cat-Horse chr1.14892 0.972972972972973
Cat-Horse chr1.14893 0.96551724137931
Cat-Horse chr1.14894 1
Cat-Horse chr1.14895 1
Cat-Horse chr1.14896 1
Cat-Horse chr1.14897 1
Cat-Horse chr1.14898 0.996904024767802
Cat-Horse chr1.14899 1
Cat-Horse chr1.14900 1
Cat-Horse chr1.14901 0.994186046511628
Cat-Horse chr1.14902 0.98780487804878
Cat-Horse chr1.14903 0.993288590604027
Cat-Horse chr1.14904 1
Cat-Horse chr1.14905 0.989583333333333
Cat-Horse chr1.14906 0.992248062015504
Cat-Horse chr1.14907 1
Cat-Horse chr1.14908 1
Cat-Horse chr1.14909 1
Cat-Horse chr1.14910 1
Cat-Horse chr1.14911 0.985294117647059
Cat-Horse chr1.14912 1
Cat-Horse chr1.3969 0.99609375
Cat-Horse chr1.3970 0.996666666666667
Cat-Horse chr1.3971 1
Cat-Horse chr1.3972 0.992700729927007
Cat-Horse chr1.3973 1
Cat-Horse chr1.3974 1
Cat-Horse chr1.3975 0.994444444444444
Cat-Horse chr1.3976 1
Cat-Horse chr1.3977 1
Cat-Horse chr1.3978 1
Cat-Horse chr1.3979 1
Cat-Horse chr1.3980 1
Cat-Horse chr1.3981 1
Cat-Horse chr1.7222 1
Cat-Horse chr1.7223 0.993939393939394
Cat-Horse chr1.7224 1
Cat-Horse chr1.7225 1
Cat-Microbat chr1.16156 1
Cat-Microbat chr1.16157 1
Cat-Microbat chr1.16158 1
Cat-Microbat chr1.16159 1
Cat-Microbat chr1.16160 1
Cat-Microbat chr1.16161 1
Cat-Microbat chr1.16162 1
Cat-Microbat chr1.16163 1
Cat-Microbat chr1.16164 1
Cat-Microbat chr1.16165 1
Cat-Microbat chr1.16166 0.988700564971751
Cat-Microbat chr1.16167 0.996168582375479
Cat-Microbat chr1.16168 0.997084548104956
Cat-Microbat chr1.4977 1
Cat-Microbat chr1.4978 1
Cat-Microbat chr1.4979 1
Cat-Microbat chr1.4983 1
Cat-Microbat chr1.4984 0.995475113122172
Cat-Microbat chr1.8117 0.996672212978369
Cat-Microbat chr1.8123 1
Cat-Microbat chr1.8124 1
Cat-Microbat chr1.8125 1
Cat-Microbat chr1.8126 1
Cat-Microbat chr1.8127 1
Cat-Microbat chr1.8128 1
Cat-Microbat chr1.8129 0.994444444444444
Cat-Microbat chr1.8132 1
Cat-Microbat chr1.8133 1
Cat-Microbat chr1.27779 0.997967479674797
Cat-Microbat chr1.27780 1
Cat-Microbat chr1.989 1
Cat-Microbat chr1.990 1
Cat-Microbat chr1.991 1
Cat-Microbat chr1.992 0.99438202247191
Cat-Microbat chr1.995 1
Cat-Microbat chr1.996 1
Cat-Microbat chr1.997 1
Cat-Microbat chr1.999 1
Cat-Microbat chr1.1000 1
Cat-Microbat chr1.1001 1
Cat-Microbat chr1.1003 1
Cat-Microbat chr1.1004 1
Cat-Microbat chr1.1008 0.997626582278481
Cat-Microbat chr1.1011 1
Cat-Microbat chr1.1012 1
Cat-Microbat chr1.1013 0.990196078431373
Cat-Microbat chr1.1014 1
Cat-Microbat chr1.1015 1
Cat-Microbat chr1.1017 1
Cat-Microbat chr1.1028 1
Cat-Microbat chr1.1029 1
Cat-Microbat chr1.25080 1
Cat-Microbat chr1.25081 1
Cat-Microbat chr1.25089 1
Cat-Microbat chr1.25093 1
Cat-Microbat chr1.25097 1
Cat-Microbat chr1.25098 1
Cat-Microbat chr1.25100 1
Cat-Microbat chr1.25104 1
Cat-Microbat chr1.25135 1
Cat-Microbat chr1.25136 1
Cat-Microbat chr1.25140 0.985915492957746
Cat-Microbat chr1.25141 1
Cat-Microbat chr1.25142 1
Cat-Microbat chr1.25143 1
Cat-Microbat chr1.25144 1
Cat-Microbat chr1.25145 1
Cat-Microbat chr1.25147 1
Cat-Microbat chr1.25148 1
Cat-Microbat chr1.25149 1
Cat-Microbat chr1.25150 1
Cat-Microbat chr1.17010 1
Cat-Microbat chr1.17011 1
Cat-Microbat chr1.17012 0.992248062015504
Cat-Microbat chr1.17013 1
Cat-Microbat chr1.17014 0.986013986013986
Cat-Microbat chr1.17015 0.993939393939394
Cat-Microbat chr1.17016 1
Cat-Microbat chr1.14880 0.990990990990991
Cat-Microbat chr1.14881 1
Cat-Microbat chr1.14882 1
Cat-Microbat chr1.14883 1
Cat-Microbat chr1.14884 1
Cat-Microbat chr1.14885 1
Cat-Microbat chr1.14888 0.989473684210526
Cat-Microbat chr1.14889 1
Cat-Microbat chr1.14890 1
Cat-Microbat chr1.14891 0.984615384615385
Cat-Microbat chr1.14892 1
Cat-Microbat chr1.14893 1
Cat-Microbat chr1.14894 1
Cat-Microbat chr1.14895 1
Cat-Microbat chr1.14896 1
Cat-Microbat chr1.14897 1
Cat-Microbat chr1.14898 1
Cat-Microbat chr1.14899 1
Cat-Microbat chr1.14900 1
Cat-Microbat chr1.14901 1
Cat-Microbat chr1.14902 1
Cat-Microbat chr1.14903 1
Cat-Microbat chr1.14904 1
Cat-Microbat chr1.14905 1
Cat-Microbat chr1.14906 0.992248062015504
Cat-Microbat chr1.14907 1
Cat-Microbat chr1.14908 1
Cat-Microbat chr1.14909 1
Cat-Microbat chr1.14910 1
Cat-Microbat chr1.14911 1
Cat-Microbat chr1.14912 1
Cat-Microbat chr1.3969 0.998697916666667
Cat-Microbat chr1.3970 0.996666666666667
Cat-Microbat chr1.3971 1
Cat-Microbat chr1.3972 1
Cat-Microbat chr1.3973 0.988888888888889
Cat-Microbat chr1.3974 1
Cat-Microbat chr1.3975 1
Cat-Microbat chr1.3976 1
Cat-Microbat chr1.3977 1
Cat-Microbat chr1.3978 1
Cat-Microbat chr1.3979 1
Cat-Microbat chr1.3980 1
Cat-Microbat chr1.3981 1
Cat-Microbat chr1.7222 1
Cat-Microbat chr1.7223 1
Cat-Microbat chr1.7224 1
Cat-Microbat chr1.7225 1
Cat chr1.16156 0.975
Cat chr1.16157 1
Cat chr1.16158 0.953846153846154
Cat chr1.16159 0.708108108108108
Cat chr1.16160 0.966887417218543
Cat chr1.16161 0.989795918367347
Cat chr1.16162 0.972413793103448
Cat chr1.16163 0.966386554621849
Cat chr1.16164 0.991803278688525
Cat chr1.16165 0.969072164948454
Cat chr1.16166 0.971751412429379
Cat chr1.16167 0.957854406130268
Cat chr1.16168 0.938775510204082
Cat chr1.4977 0.984732824427481
Cat chr1.4978 0.96
Cat chr1.4979 0.95959595959596
Cat chr1.4983 0.963768115942029
Cat chr1.4984 0.971698113207547
Cat chr1.8117 0.965058236272879
Cat chr1.8123 0.95625
Cat chr1.8124 1
Cat chr1.8125 1
Cat chr1.8126 0.989583333333333
Cat chr1.8127 0.96551724137931
Cat chr1.8128 1
Cat chr1.8129 0.933333333333333
Cat chr1.8132 0.990196078431373
Cat chr1.8133 0.92156862745098
Cat chr1.27779 0.953252032520325
Cat chr1.27780 1
Cat chr1.989 1
Cat chr1.990 0.955555555555556
Cat chr1.991 0.994974874371859
Cat chr1.992 0.971910112359551
Cat chr1.995 0.978165938864629
Cat chr1.996 1
Cat chr1.997 0.956989247311828
Cat chr1.999 0.969879518072289
Cat chr1.1000 0.984615384615385
Cat chr1.1001 0.953703703703704
Cat chr1.1003 0.995169082125604
Cat chr1.1004 0.976303317535545
Cat chr1.1008 0.965981012658228
Cat chr1.1011 0.966216216216216
Cat chr1.1012 0.979166666666667
Cat chr1.1013 0.990196078431373
Cat chr1.1014 0.973544973544973
Cat chr1.1015 0.948571428571429
Cat chr1.1017 0.942307692307692
Cat chr1.1028 0.982658959537572
Cat chr1.1029 0.976470588235294
Cat chr1.25080 0.928571428571429
Cat chr1.25081 0.978494623655914
Cat chr1.25089 0.976744186046512
Cat chr1.25093 0.976190476190476
Cat chr1.25097 0.965277777777778
Cat chr1.25098 0.984126984126984
Cat chr1.25100 0.986666666666667
Cat chr1.25104 0.991228070175439
Cat chr1.25135 0.993377483443709
Cat chr1.25136 1
Cat chr1.25140 0.992957746478873
Cat chr1.25141 0.964071856287425
Cat chr1.25142 0.932038834951456
Cat chr1.25143 1
Cat chr1.25144 0.990990990990991
Cat chr1.25145 0.974683544303797
Cat chr1.25147 0.96
Cat chr1.25148 0.981042654028436
Cat chr1.25149 0.979274611398964
Cat chr1.25150 0.978260869565217
Cat chr1.17010 0.904761904761905
Cat chr1.17011 0.958333333333333
Cat chr1.17012 0.968992248062015
Cat chr1.17013 0.991525423728814
Cat chr1.17014 0.965034965034965
Cat chr1.17015 0.975757575757576
Cat chr1.17016 0.985148514851485
Cat chr1.14880 0.927927927927928
Cat chr1.14881 0.978947368421053
Cat chr1.14882 1
Cat chr1.14883 0.963157894736842
Cat chr1.14884 0.96969696969697
Cat chr1.14885 0.957983193277311
Cat chr1.14888 0.968421052631579
Cat chr1.14889 0.967741935483871
Cat chr1.14890 1
Cat chr1.14891 0.984615384615385
Cat chr1.14892 0.918918918918919
Cat chr1.14893 0.928571428571429
Cat chr1.14894 1
Cat chr1.14895 0.981481481481482
Cat chr1.14896 0.982758620689655
Cat chr1.14897 0.975806451612903
Cat chr1.14898 0.969040247678019
Cat chr1.14899 1
Cat chr1.14900 0.976470588235294
Cat chr1.14901 0.959302325581395
Cat chr1.14902 0.98780487804878
Cat chr1.14903 0.976510067114094
Cat chr1.14904 1
Cat chr1.14905 0.96875
Cat chr1.14906 0.961240310077519
Cat chr1.14907 0.972222222222222
Cat chr1.14908 0.993197278911565
Cat chr1.14909 0.963636363636364
Cat chr1.14910 0.991228070175439
Cat chr1.14911 0.970588235294118
Cat chr1.14912 0.974874371859296
Cat chr1.3969 0.956337569240795
Cat chr1.3970 0.884353741496599
Cat chr1.3971 0.984251968503937
Cat chr1.3972 0.985401459854015
Cat chr1.3973 0.977777777777778
Cat chr1.3974 0.955555555555556
Cat chr1.3975 0.961111111111111
Cat chr1.3976 0.978540772532189
Cat chr1.3977 0.964788732394366
Cat chr1.3978 0.992424242424242
Cat chr1.3979 0.966804979253112
Cat chr1.3980 0.948717948717949
Cat chr1.3981 0.980132450331126
Cat chr1.7222 1
Cat chr1.7223 0.951515151515152
Cat chr1.7224 0.988888888888889
Cat chr1.7225 0.941176470588235
Cow chr1.16156 0.9625
Cow chr1.16157 0.985507246376812
Cow chr1.16158 0.938461538461538
Cow chr1.16159 0.957446808510638
Cow chr1.16160 0.960264900662252
Cow chr1.16161 0.994897959183674
Cow chr1.16162 0.937931034482759
Cow chr1.16163 0.966386554621849
Cow chr1.16164 0.967213114754098
Cow chr1.16165 0.989690721649485
Cow chr1.16166 0.944444444444444
Cow chr1.16167 0.954022988505747
Cow chr1.16168 0.9533527696793
Cow chr1.4977 0.961832061068702
Cow chr1.4978 0.95
Cow chr1.4979 0.97979797979798
Cow chr1.4983 0.948717948717949
Cow chr1.4984 0.950226244343891
Cow chr1.8117 0.953410981697171
Cow chr1.8123 0.95625
Cow chr1.8124 0.965909090909091
Cow chr1.8125 0.991452991452991
Cow chr1.8126 0.947916666666667
Cow chr1.8127 0.956896551724138
Cow chr1.8128 0.975308641975309
Cow chr1.8129 0.940860215053763
Cow chr1.8132 0.990196078431373
Cow chr1.8133 0.96078431372549
Cow chr1.27779 0.950152594099695
Cow chr1.27780 0.952380952380952
Cow chr1.989 1
Cow chr1.990 0.966666666666667
Cow chr1.991 0.974874371859296
Cow chr1.992 0.97752808988764
Cow chr1.995 0.965065502183406
Cow chr1.996 1
Cow chr1.997 0.978494623655914
Cow chr1.999 0.963855421686747
Cow chr1.1000 0.961538461538462
Cow chr1.1001 0.962962962962963
Cow chr1.1003 0.995169082125604
Cow chr1.1004 0.981042654028436
Cow chr1.1008 0.965189873417722
Cow chr1.1011 0.966216216216216
Cow chr1.1012 0.958333333333333
Cow chr1.1013 0.980392156862745
Cow chr1.1014 0.957671957671958
Cow chr1.1015 0.98314606741573
Cow chr1.1017 0.951923076923077
Cow chr1.1028 0.988439306358382
Cow chr1.1029 0.953488372093023
Cow chr1.25080 1
Cow chr1.25081 0.989247311827957
Cow chr1.25089 0.968992248062015
Cow chr1.25093 0.928571428571429
Cow chr1.25097 0.951388888888889
Cow chr1.25098 0.984126984126984
Cow chr1.25100 0.973333333333333
Cow chr1.25104 0.956140350877193
Cow chr1.25135 0.980132450331126
Cow chr1.25136 0.978723404255319
Cow chr1.25140 0.985915492957746
Cow chr1.25141 0.958083832335329
Cow chr1.25142 1
Cow chr1.25143 0.985074626865672
Cow chr1.25144 1
Cow chr1.25145 0.968354430379747
Cow chr1.25147 0.96
Cow chr1.25148 0.985781990521327
Cow chr1.25149 0.963730569948187
Cow chr1.25150 0.992753623188406
Cow chr1.17010 0.964912280701754
Cow chr1.17011 0.95
Cow chr1.17012 0.968992248062015
Cow chr1.17013 0.974576271186441
Cow chr1.17014 0.979020979020979
Cow chr1.17015 0.915151515151515
Cow chr1.17016 0.967821782178218
Cow chr1.14880 0.963963963963964
Cow chr1.14881 0.978947368421053
Cow chr1.14882 0.891891891891892
Cow chr1.14883 0.924170616113744
Cow chr1.14884 0.984848484848485
Cow chr1.14885 0.957983193277311
Cow chr1.14888 0.978947368421053
Cow chr1.14889 0.975806451612903
Cow chr1.14890 0.96
Cow chr1.14891 1
Cow chr1.14892 1
Cow chr1.14893 0.954022988505747
Cow chr1.14894 0.97752808988764
Cow chr1.14895 0.981481481481482
Cow chr1.14896 1
Cow chr1.14897 0.967741935483871
Cow chr1.14898 0.972136222910217
Cow chr1.14899 0.943661971830986
Cow chr1.14900 0.976470588235294
Cow chr1.14901 0.970930232558139
Cow chr1.14902 0.98780487804878
Cow chr1.14903 0.959731543624161
Cow chr1.14904 0.990740740740741
Cow chr1.14905 0.96875
Cow chr1.14906 0.930232558139535
Cow chr1.14907 0.972222222222222
Cow chr1.14908 0.986394557823129
Cow chr1.14909 0.951515151515152
Cow chr1.14910 0.973684210526316
Cow chr1.14911 0.955882352941177
Cow chr1.14912 0.974874371859296
Cow chr1.3969 0.949626259343516
Cow chr1.3970 0.95
Cow chr1.3971 0.960629921259842
Cow chr1.3972 0.948905109489051
Cow chr1.3973 0.95
Cow chr1.3974 0.95
Cow chr1.3975 0.961111111111111
Cow chr1.3976 0.991416309012876
Cow chr1.3977 0.953846153846154
Cow chr1.3978 0.984848484848485
Cow chr1.3979 0.962655601659751
Cow chr1.3980 0.961538461538462
Cow chr1.3981 0.973684210526316
Cow chr1.7222 0.928571428571429
Cow chr1.7223 0.951515151515152
Cow chr1.7224 1
Cow chr1.7225 0.980392156862745
Dog chr1.16156 0.95
Dog chr1.16157 0.978260869565217
Dog chr1.16158 0.953846153846154
Dog chr1.16159 0.983783783783784
Dog chr1.16160 0.973509933774834
Dog chr1.16161 1
Dog chr1.16162 0.986206896551724
Dog chr1.16163 0.991596638655462
Dog chr1.16164 0.975409836065574
Dog chr1.16165 0.969072164948454
Dog chr1.16166 0.977401129943503
Dog chr1.16167 0.973180076628352
Dog chr1.16168 0.941690962099125
Dog chr1.4977 0.984732824427481
Dog chr1.4978 0.97
Dog chr1.4979 0.98989898989899
Dog chr1.4983 0.956521739130435
Dog chr1.4984 0.985849056603774
Dog chr1.8117 0.958402662229617
Dog chr1.8123 0.94375
Dog chr1.8124 0.988636363636364
Dog chr1.8125 1
Dog chr1.8126 0.947916666666667
Dog chr1.8127 1
Dog chr1.8128 0.962962962962963
Dog chr1.8129 0.966666666666667
Dog chr1.8132 1
Dog chr1.8133 0.96078431372549
Dog chr1.27779 0.958333333333333
Dog chr1.27780 0.95
Dog chr1.989 1
Dog chr1.990 0.977777777777778
Dog chr1.991 0.989949748743719
Dog chr1.992 0.97752808988764
Dog chr1.995 0.965065502183406
Dog chr1.996 1
Dog chr1.997 0.956989247311828
Dog chr1.999 0.963855421686747
Dog chr1.1000 0.984615384615385
Dog chr1.1001 0.944444444444444
Dog chr1.1003 1
Dog chr1.1004 0.976303317535545
Dog chr1.1008 0.958860759493671
Dog chr1.1011 0.959459459459459
Dog chr1.1012 0.951388888888889
Dog chr1.1013 0.980392156862745
Dog chr1.1014 0.984126984126984
Dog chr1.1015 0.954285714285714
Dog chr1.1017 0.980769230769231
Dog chr1.1028 0.988439306358382
Dog chr1.1029 0.964705882352941
Dog chr1.25080 1
Dog chr1.25081 0.989247311827957
Dog chr1.25089 0.992248062015504
Dog chr1.25093 0.976190476190476
Dog chr1.25097 0.965277777777778
Dog chr1.25098 0.992063492063492
Dog chr1.25100 0.973333333333333
Dog chr1.25104 0.973684210526316
Dog chr1.25135 0.986754966887417
Dog chr1.25136 0.98936170212766
Dog chr1.25140 0.97887323943662
Dog chr1.25141 0.982035928143713
Dog chr1.25142 0.970873786407767
Dog chr1.25143 1
Dog chr1.25144 0.990990990990991
Dog chr1.25145 0.981012658227848
Dog chr1.25147 0.977142857142857
Dog chr1.25148 0.971563981042654
Dog chr1.25149 0.953367875647668
Dog chr1.25150 0.992753623188406
Dog chr1.17010 0.964285714285714
Dog chr1.17011 0.933333333333333
Dog chr1.17012 0.961240310077519
Dog chr1.17013 0.974576271186441
Dog chr1.17014 0.965034965034965
Dog chr1.17015 0.975757575757576
Dog chr1.17016 0.975247524752475
Dog chr1.14880 0.936936936936937
Dog chr1.14881 0.957894736842105
Dog chr1.14882 0.989583333333333
Dog chr1.14883 0.963157894736842
Dog chr1.14884 0.954545454545455
Dog chr1.14885 0.983193277310924
Dog chr1.14888 0.978947368421053
Dog chr1.14889 0.94488188976378
Dog chr1.14890 1
Dog chr1.14891 1
Dog chr1.14892 0.945945945945946
Dog chr1.14893 0.976190476190476
Dog chr1.14894 0.943820224719101
Dog chr1.14895 1
Dog chr1.14896 1
Dog chr1.14897 0.943548387096774
Dog chr1.14898 0.96594427244582
Dog chr1.14899 0.985915492957746
Dog chr1.14900 0.988235294117647
Dog chr1.14901 0.941860465116279
Dog chr1.14902 0.939024390243902
Dog chr1.14903 0.956375838926175
Dog chr1.14904 0.962962962962963
Dog chr1.14905 0.979166666666667
Dog chr1.14906 0.976744186046512
Dog chr1.14907 0.958333333333333
Dog chr1.14908 0.986394557823129
Dog chr1.14909 0.975757575757576
Dog chr1.14910 0.973684210526316
Dog chr1.14911 0.955882352941177
Dog chr1.14912 0.984924623115578
Dog chr1.3969 0.955685891169762
Dog chr1.3970 0.925170068027211
Dog chr1.3971 0.992125984251969
Dog chr1.3972 0.948905109489051
Dog chr1.3973 0.983333333333333
Dog chr1.3974 0.966666666666667
Dog chr1.3975 0.966666666666667
Dog chr1.3976 0.982832618025751
Dog chr1.3977 0.985915492957746
Dog chr1.3978 0.977272727272727
Dog chr1.3979 0.966804979253112
Dog chr1.3980 0.961538461538462
Dog chr1.3981 0.980132450331126
